Date mutation;Nature mutation;Valeur fonciere;No voie;Type de voie;Code voie;Voie;Code postal;Commune;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;2eme lot;Surface Carrez du 2eme lot;3eme lot;Surface Carrez du 3eme lot;4eme lot;Surface Carrez du 4eme lot;5eme lot;Surface Carrez du 5eme lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
29/06/2020;Vente en l'̩tat futur d'ach̬vement;25200000;;;;;;NICE;6;88;;NZ;342;;3903;;;;;;;;;;1;;;;;
29/06/2020;Vente en l'̩tat futur d'ach̬vement;25200000;;;;;;NICE;6;88;;NZ;342;;22041;;;;;;;;;;1;;;;;
12/06/2020;Vente;2200000;11;AV;2150;EDEN PARK;6000;NICE;6;88;;MH;96;;48;;;;;;;;;;1;3;D̩pendance;0;0;
12/06/2020;Vente;2200000;11;AV;2150;EDEN PARK;6000;NICE;6;88;;MH;96;;47;;;;;;;;;;1;3;D̩pendance;0;0;
18/06/2020;Vente;27200000;2;AV;5357;RAOUL DUFY;6200;NICE;6;88;;NS;9;;467;;591;;;;;;;;2;2;Appartement;73;3;
18/06/2020;Vente;27200000;2;AV;5357;RAOUL DUFY;6200;NICE;6;88;;NS;9;;659;;;;;;;;;;1;3;D̩pendance;0;0;
17/06/2020;Vente;104510000;29;AV;4390;MONT RABEAU;6200;NICE;6;88;;NE;51;;;;;;;;;;;;0;1;Maison;174;6;423
11/06/2020;Vente;27000000;270;AV;4965;DE PESSICART;6100;NICE;6;88;;EA;418;;1358;;;;;;;;;;1;3;D̩pendance;0;0;
11/06/2020;Vente;27000000;270;AV;4965;DE PESSICART;6100;NICE;6;88;;EA;418;;1331;;1343;;;;;;;;2;2;Appartement;68;3;
16/06/2020;Vente;3200000;280;AV;1045;DE LA CALIFORNIE;6200;NICE;6;88;;NW;254;;41;;;;;;;;;;1;3;D̩pendance;0;0;
17/06/2020;Vente;14000000;54;AV;5380;DU RAY;6100;NICE;6;88;;EH;375;;329;6345;433;;;;;;;;2;2;Appartement;63;4;
23/06/2020;Vente;2500000;46;AV;1250;CERNUSCHI;6100;NICE;6;88;;EH;6;;11;;;;;;;;;;1;3;D̩pendance;0;0;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;24740000;;;;;;NICE;6;88;;CA;80;;10012;5978;;;;;;;;;1;;;;;
16/06/2020;Vente en l'̩tat futur d'ach̬vement;24000000;;;;;;NICE;6;88;;CA;13;;210;;;;;;;;;;1;;;;;
16/06/2020;Vente en l'̩tat futur d'ach̬vement;24000000;;;;;;NICE;6;88;;CA;13;;447;;;;;;;;;;1;;;;;
22/06/2020;Vente;53000000;46;AV;1250;CERNUSCHI;6100;NICE;6;88;;EH;6;;78;;;;;;;;;;1;3;D̩pendance;0;0;
22/06/2020;Vente;53000000;46;AV;1250;CERNUSCHI;6100;NICE;6;88;;EH;6;;231;;246;;;;;;;;2;2;Appartement;100;3;
22/06/2020;Vente;53000000;46;AV;1250;CERNUSCHI;6100;NICE;6;88;;EH;6;;16;;;;;;;;;;1;3;D̩pendance;0;0;
10/06/2020;Vente en l'̩tat futur d'ach̬vement;23690000;;;;;;NICE;6;88;;CA;80;;10029;;;;;;;;;;1;;;;;
26/06/2020;Vente;28200000;44;BD;3220;HENRI SAPPIA;6100;NICE;6;88;;EN;88;;176;;;;;;;;;;1;3;D̩pendance;0;0;
26/06/2020;Vente;28200000;44;BD;3220;HENRI SAPPIA;6100;NICE;6;88;;EN;88;;208;;;;;;;;;;1;2;Appartement;69;3;
15/06/2020;Vente;3000000;93;BD;2188;EDOUARD HERRIOT;6200;NICE;6;88;;MP;167;;554;;;;;;;;;;1;3;D̩pendance;0;0;
15/06/2020;Vente;3000000;93;BD;2188;EDOUARD HERRIOT;6200;NICE;6;88;;MP;167;;553;858;;;;;;;;;1;2;Appartement;138;4;
25/06/2020;Vente;19000000;27;RUE;925;BOTTERO;6000;NICE;6;88;;KW;176;;13;6802;;;;;;;;;1;2;Appartement;67;3;
26/06/2020;Vente;65650000;244;CHE;2942;DE LA GINESTIERE;6200;NICE;6;88;;CI;39;;10;;;;;;;;;;1;3;D̩pendance;0;0;
26/06/2020;Vente;65650000;244;CHE;2942;DE LA GINESTIERE;6200;NICE;6;88;;CI;39;;15;;;;;;;;;;1;1;Maison;102;4;
18/06/2020;Vente;12300000;135;RUE;2595;DE FRANCE;6000;NICE;6;88;;MO;167;;262;2620;;;;;;;;;1;2;Appartement;25;1;
26/06/2020;Vente;21000000;137;CHE;1725;DE LA COSTIERE;6000;NICE;6;88;;LZ;173;;375;;;;;;;;;;1;3;D̩pendance;0;0;
26/06/2020;Vente;21000000;137;CHE;1725;DE LA COSTIERE;6000;NICE;6;88;;LZ;173;;152;;6;;;;;;;;2;2;Appartement;66;3;
19/05/2020;Vente;12400000;45;AV;660;DES BAUMETTES;6000;NICE;6;88;;MO;45;;220;4117;;;;;;;;;1;2;Appartement;42;1;
16/06/2020;Vente en l'̩tat futur d'ach̬vement;17700000;;;;;;NICE;6;88;;CA;13;;209;;;;;;;;;;1;;;;;
23/06/2020;Vente;28000000;104;BD;2188;EDOUARD HERRIOT;6200;NICE;6;88;;ND;16;;81;;88;6097;;;;;;;2;2;Appartement;61;2;
23/06/2020;Vente;28000000;104;BD;2188;EDOUARD HERRIOT;6200;NICE;6;88;;ND;16;;71;;;;;;;;;;1;3;D̩pendance;0;0;
29/06/2020;Vente;9300000;1;RUE;4605;OSCAR 2;6000;NICE;6;88;;MH;281;;16;;;;;;;;;;1;2;Appartement;20;1;
19/06/2020;Vente;33000000;74;AV;1485;DE LA CLUA;6100;NICE;6;88;;DY;252;;;;;;;;;;;;0;1;Maison;54;4;512
19/06/2020;Vente;33000000;74;AV;1485;DE LA CLUA;6100;NICE;6;88;;DY;252;;;;;;;;;;;;0;1;Maison;54;4;375
19/06/2020;Vente en l'̩tat futur d'ach̬vement;15090000;;;;;;NICE;6;88;;MP;497;;15;;;;;;;;;;1;;;;;
19/06/2020;Vente en l'̩tat futur d'ach̬vement;15090000;;;;;;NICE;6;88;;MP;497;;68;;;;;;;;;;1;;;;;
29/06/2020;Vente;9955100;109;BD;1265;DE CESSOLE;6100;NICE;6;88;;EA;227;;3;5012;;;;;;;;;1;2;Appartement;43;2;
23/06/2020;Vente;15000000;17;AV;660;DES BAUMETTES;6000;NICE;6;88;;KW;60;;47;3580;;;;;;;;;1;2;Appartement;37;1;
30/06/2020;Vente;27800000;91;BD;2630;FRANCOIS GROSSO;6000;NICE;6;88;;MI;117;;1653;;1701;;;;;;;;2;2;Appartement;69;4;
26/06/2020;Vente;13200000;8;RTE;745;DE BELLET;6200;NICE;6;88;;MR;222;;3;3203;;;;;;;;;1;2;Appartement;20;2;
29/06/2020;Vente;8000000;30;AV;900;DE LA BORNALA;6200;NICE;6;88;;MR;413;;35;2101;;;;;;;;;1;2;Appartement;20;1;
26/06/2020;Vente;29000000;25;AV;3478;JOSEPH GIORDAN;6200;NICE;6;88;;NT;223;;1173;;;;;;;;;;1;3;D̩pendance;0;0;
26/06/2020;Vente;29000000;25;AV;3478;JOSEPH GIORDAN;6200;NICE;6;88;;NT;223;;1212;;1295;;;;;;;;2;2;Appartement;57;2;
30/06/2020;Vente;24000000;77;BD;2755;GAMBETTA;6000;NICE;6;88;;MH;287;;230;;248;;249;;;;;;3;2;Appartement;110;4;
29/06/2020;Vente en l'̩tat futur d'ach̬vement;47300000;;;;;;NICE;6;88;;CH;281;;1;;;;;;;;;;1;;;;;
29/06/2020;Vente en l'̩tat futur d'ach̬vement;47300000;;;;;;NICE;6;88;;CH;281;;22;;;;;;;;;;1;;;;;
29/06/2020;Vente en l'̩tat futur d'ach̬vement;47300000;;;;;;NICE;6;88;;CH;281;;55;;;;;;;;;;1;;;;;
29/06/2020;Vente en l'̩tat futur d'ach̬vement;47300000;;;;;;NICE;6;88;;CH;281;;57;;;;;;;;;;1;;;;;
22/06/2020;Vente;2960000;154;AV;1045;DE LA CALIFORNIE;6200;NICE;6;88;;NH;266;;57;;;;;;;;;;1;3;D̩pendance;0;0;
19/06/2020;Vente;2200000;54;BD;5422;RENE CASSIN;6200;NICE;6;88;;NX;393;;229;;;;;;;;;;1;3;D̩pendance;0;0;
16/06/2020;Vente;2500000;65;BD;2755;GAMBETTA;6000;NICE;6;88;;KX;27;;97;;;;;;;;;;1;3;D̩pendance;0;0;
23/06/2020;Vente;34834500;252;AV;3550;DE LA LANTERNE;6200;NICE;6;88;;NM;126;;430;;;;;;;;;;1;3;D̩pendance;0;0;
23/06/2020;Vente;34834500;252;AV;3550;DE LA LANTERNE;6200;NICE;6;88;;NM;126;;18;7801;48;;;;;;;;2;2;Appartement;80;3;
19/06/2020;Vente;17200000;12;AV;1045;DE LA CALIFORNIE;6200;NICE;6;88;;MP;491;;433;;;;;;;;;;1;4;Local industriel. commercial ou assimil̩;34;0;
18/06/2020;Vente;18500000;73;CHE;6364;DE TERRON;6200;NICE;6;88;;MY;91;;213;;237;6176;;;;;;;2;2;Appartement;61;3;
23/06/2020;Vente;43200000;139;AV;3550;DE LA LANTERNE;6200;NICE;6;88;;NT;109;;705;;729;7986;;;;;;;2;2;Appartement;83;3;
23/06/2020;Vente;43200000;139;AV;3550;DE LA LANTERNE;6200;NICE;6;88;;NT;109;;681;;;;;;;;;;1;3;D̩pendance;0;0;
25/06/2020;Vente;1800000;66;AV;900;DE LA BORNALA;6200;NICE;6;88;;NC;9;;20;;;;;;;;;;1;3;D̩pendance;0;0;
25/06/2020;Vente;1800000;66;AV;900;DE LA BORNALA;6200;NICE;6;88;;NC;9;;19;;;;;;;;;;1;3;D̩pendance;0;0;
26/06/2020;Vente en l'̩tat futur d'ach̬vement;2600000;;;;;;NICE;6;88;;OL;226;;83;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;37500000;;;;;;NICE;6;88;;CP;7;;147;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;37500000;;;;;;NICE;6;88;;CP;7;;83;;;;;;;;;;1;;;;;
26/06/2020;Vente en l'̩tat futur d'ach̬vement;2600000;;;;;;NICE;6;88;;OL;226;;84;;;;;;;;;;1;;;;;
15/06/2020;Vente;197000000;34;BD;1055;DE CAMBRAI;6200;NICE;6;88;;ND;22;;;;;;;;;;;;0;1;Maison;350;6;1155
24/06/2020;Vente;32000000;41;CAMI;347;DE L ARIETA;6200;NICE;6;88;;OL;220;;447;;;;;;;;;;1;3;D̩pendance;0;0;
24/06/2020;Vente;32000000;41;CAMI;347;DE L ARIETA;6200;NICE;6;88;;OL;220;;326;;501;7276;;;;;;;2;2;Appartement;71;3;
29/06/2020;Vente;21000000;2;RUE;3764;LOUIS ROUBAUDI;6100;NICE;6;88;;DZ;53;;121;;154;;;;;;;;2;2;Appartement;71;3;
12/06/2020;Vente;5000000;2;AV;6310;SUZANNE LENGLEN;6000;NICE;6;88;;MH;245;;15;;;;;;;;;;1;3;D̩pendance;0;0;
24/06/2020;Vente;3000000;9001;ALL;5576;PRIVEE ROSE DE FRANCE;6200;NICE;6;88;;NW;290;;1783;;;;;;;;;;1;3;D̩pendance;0;0;
24/06/2020;Vente;21500000;260;AV;2370;DE FABRON;6200;NICE;6;88;;NL;70;;12;3869;;;;;;;;;1;2;Appartement;36;2;
24/06/2020;Vente;35500000;39;AV;1840;DU DAUPHINE;6000;NICE;6;88;;ME;261;;1;;;;;;;;;;1;2;Appartement;80;3;
15/06/2020;Vente;17100000;99;CHE;1725;DE LA COSTIERE;6000;NICE;6;88;;LZ;31;;100;6128;121;;;;;;;;2;2;Appartement;61;3;
15/06/2020;Vente;17100000;99;CHE;1725;DE LA COSTIERE;6000;NICE;6;88;;LZ;31;;821;;;;;;;;;;1;3;D̩pendance;0;0;
23/06/2020;Vente;15700000;259;AV;2370;DE FABRON;6200;NICE;6;88;;NL;88;;15;;7;2700;;;;;;;2;2;Appartement;27;1;
22/06/2020;Vente;10700000;18;RUE;3358;JEAN CANAVESE;6100;NICE;6;88;;EA;444;;131;;284;3116;;;;;;;2;2;Appartement;33;1;
26/06/2020;Vente en l'̩tat futur d'ach̬vement;8840000;;;;;;NICE;6;88;;MP;497;;36;;;;;;;;;;1;;;;;
22/06/2020;Vente en l'̩tat futur d'ach̬vement;53500000;;;;;;NICE;6;88;;NO;218;;7;;;;;;;;;;1;;;;;
22/06/2020;Vente en l'̩tat futur d'ach̬vement;53500000;;;;;;NICE;6;88;;NO;218;;60;;;;;;;;;;1;;;;;
23/06/2020;Vente;9800000;54;AV;900;DE LA BORNALA;6200;NICE;6;88;;MR;365;;34;2602;;;;;;;;;1;2;Appartement;26;1;
26/06/2020;Vente en l'̩tat futur d'ach̬vement;24390000;;;;;;NICE;6;88;;CA;80;;13038;;;;;;;;;;1;;;;;
29/06/2020;Vente en l'̩tat futur d'ach̬vement;24740000;;;;;;NICE;6;88;;CA;80;;10042;;;;;;;;;;1;;;;;
25/06/2020;Vente;1700000;230;AV;1045;DE LA CALIFORNIE;6200;NICE;6;88;;NW;417;;165;;;;;;;;;;1;3;D̩pendance;0;0;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;27500000;;;;;;NICE;6;88;;CP;7;;176;;;;;;;;;;1;;;;;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;27500000;;;;;;NICE;6;88;;CP;7;;49;;;;;;;;;;1;;;;;
30/06/2020;Vente;718277150;;;;;;NICE;6;88;;OB;437;9;;;;;;;;;;;0;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;41;;;;;;;;;;;0;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11078;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11014;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11080;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11026;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11034;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11011;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11009;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11022;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11031;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11075;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11081;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11021;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11029;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11012;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11027;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11024;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11008;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11033;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11035;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11037;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11079;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11010;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11032;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11013;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11076;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11023;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11077;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11036;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11030;;;;;;;;;;1;;;;;
25/06/2020;Vente en l'̩tat futur d'ach̬vement;2683320000;;;;;;NICE;6;88;;OB;437;;11025;;;;;;;;;;1;;;;;
29/06/2020;Vente;19300000;60;VALL;615;BARLA;6200;NICE;6;88;;NH;4;;129;;74;4751;;;;;;;2;2;Appartement;50;1;
23/06/2020;Vente;18300000;10;AV;235;ANGELIQUE BRAQUET;6200;NICE;6;88;;BZ;22;;94;3812;;;;;;;;;1;2;Appartement;36;2;
23/06/2020;Vente;18300000;10;AV;235;ANGELIQUE BRAQUET;6200;NICE;6;88;;BZ;22;;130;;;;;;;;;;1;3;D̩pendance;0;0;
23/06/2020;Vente;18300000;10;AV;235;ANGELIQUE BRAQUET;6200;NICE;6;88;;BZ;22;;63;;;;;;;;;;1;3;D̩pendance;0;0;
25/06/2020;Vente;21800000;170;BD;4483;NAPOLEON III;6200;NICE;6;88;;NS;211;;43;;;;;;;;;;1;3;D̩pendance;0;0;
25/06/2020;Vente;21800000;170;BD;4483;NAPOLEON III;6200;NICE;6;88;;NS;211;;117;5139;17;;;;;;;;2;2;Appartement;42;2;
30/06/2020;Vente;33000000;36;RUE;925;BOTTERO;6000;NICE;6;88;;KW;169;;41;;42;13380;;;;;;;2;4;Local industriel. commercial ou assimil̩;137;0;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;30000000;;;;;;NICE;6;88;;NK;298;;27;;;;;;;;;;1;;;;;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;30000000;;;;;;NICE;6;88;;NK;298;;55;;;;;;;;;;1;;;;;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;21690000;;BD;3316;DES JARDINIERS;6200;NICE;6;88;;CA;80;;10040;;;;;;;;;;1;;;;;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;26590400;;BD;3316;DES JARDINIERS;6200;NICE;6;88;;CA;80;;11021;;;;;;;;;;1;;;;;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;35450000;;BD;3316;DES JARDINIERS;6200;NICE;6;88;;CA;80;;13078;;;;;;;;;;1;;;;;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;27000000;;;;;;NICE;6;88;;BZ;45;;24;;;;;;;;;;1;;;;;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;27000000;;;;;;NICE;6;88;;BZ;45;;126;;;;;;;;;;1;;;;;
30/06/2020;Vente en l'̩tat futur d'ach̬vement;27000000;;;;;;NICE;6;88;;BZ;45;;116;;;;;;;;;;1;;;;;
29/06/2020;Vente;14500000;13;BD;4740;PARC IMPERIAL;6000;NICE;6;88;;MH;252;;2;5422;;;;;;;;;1;2;Appartement;72;3;
30/06/2020;Vente;12400000;139;BD;3820;DE LA MADELEINE;6000;NICE;6;88;;MS;101;;2;;50;4381;;;;;;;2;2;Appartement;44;2;
29/06/2020;Vente;10000000;2;AV;5170;DES PLATANES;6100;NICE;6;88;;EA;256;;10;;152;3589;;;;;;;2;2;Appartement;37;1;
25/05/2020;Vente;11500000;41;AV;3734;LOUIS CAPPATTI;6200;NICE;6;88;;OI;136;;5;;;;;;;;;;1;3;D̩pendance;0;0;
25/05/2020;Vente;11500000;41;AV;3734;LOUIS CAPPATTI;6200;NICE;6;88;;OI;136;;36;;;;;;;;;;1;2;Appartement;45;2;
30/06/2020;Vente;14535000;254;AV;1045;DE LA CALIFORNIE;6200;NICE;6;88;;NW;182;;30;;54;;;;;;;;2;2;Appartement;30;1;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42145;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42021;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42061;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42086;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42082;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42152;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42178;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42122;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42083;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42189;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42142;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42148;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42013;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42113;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42179;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42090;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42087;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42183;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42206;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42146;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42022;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42180;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42019;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42045;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42185;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42182;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42008;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42079;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42120;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42055;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42042;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42123;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42177;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42052;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42017;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42156;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;12009;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42147;;;;;;;;;;1;;;;;
18/06/2020;Vente en l'̩tat futur d'ach̬vement;1217017900;;;;;;NICE;6;88;;OB;437;;42048;;;;;;;;;;1;;;;;
